EntryID,Split,TRANSCRIPTIONAL,CHROMOSOME,NUCLEAR_PORE_COMPLEX,NUCLEAR_SPECKLE,P-BODY,PML-BDOY,POST_SYNAPTIC_DENSITY,STRESS_GRANULE,NUCLEOLUS,CAJAL_BODY,RNA_GRANULE,CELL_JUNCTION
Q05586,train,0,0,0,0,0,0,1,0,0,0,0,0
Q05639,train,0,0,0,0,0,0,1,0,0,0,0,0
Q06830,train,0,0,0,0,0,0,1,1,0,0,0,0
Q07002,train,0,0,0,0,0,0,1,0,0,0,0,0
Q07065,train,0,0,0,0,0,0,1,0,0,0,0,0
Q07157,train,0,0,0,0,0,0,1,0,0,0,0,0
Q07866,train,0,0,0,0,0,0,1,1,0,0,0,0
Q08174,train,0,0,0,0,0,0,1,0,0,0,0,0
Q08209,train,0,0,0,0,0,0,1,0,0,0,0,0
Q08257,train,0,0,0,0,0,0,1,0,0,0,0,0
Q08495,train,0,0,0,0,0,0,1,0,0,0,0,0
Q08752,train,0,0,0,0,0,0,1,0,0,0,0,0
Q08AE8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q08AM6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q09019,train,0,0,0,0,0,0,1,0,0,0,0,0
Q10567,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12765,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12768,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12840,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12846,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12860,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12879,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12959,train,0,0,0,0,0,0,1,0,0,0,0,0
Q12979,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13057,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13200,train,0,0,0,0,0,0,1,1,0,0,0,0
Q13232,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13303,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13363,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13409,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13423,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13424,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13425,train,0,0,0,0,0,0,1,1,0,0,0,0
Q13464,train,0,0,0,0,0,0,1,1,0,0,0,0
Q13505,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13557,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13596,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13671,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13724,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13733,train,0,0,0,0,0,0,1,0,0,0,0,0
Q13885,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14139,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14141,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14155,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14156,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14160,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14168,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14195,train,0,0,0,0,0,0,1,1,0,0,0,0
Q14203,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14240,train,0,0,0,0,0,0,1,1,0,0,0,0
Q14254,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14344,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14699,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14738,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14894,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14982,train,0,0,0,0,0,0,1,0,0,0,0,0
Q14C86,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15006,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15019,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15042,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15046,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15120,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15126,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15147,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15388,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15435,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15436,train,0,0,0,0,0,0,1,1,0,0,0,0
Q15477,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15555,train,0,0,0,0,0,0,1,1,0,0,0,0
Q15691,train,0,0,0,0,0,0,1,1,0,0,0,0
Q15811,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15818,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15836,train,0,0,0,0,0,0,1,0,0,0,0,0
Q15907,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16181,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16570,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16623,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16643,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16653,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16658,train,0,0,0,0,0,0,1,1,0,0,0,0
Q16718,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16720,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16774,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16836,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16851,train,0,0,0,0,0,0,1,0,0,0,0,0
Q16891,train,0,0,0,0,0,0,1,0,0,0,0,0
Q17R89,train,0,0,0,0,0,0,1,0,0,0,0,0
Q2M2I8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q2M389,train,0,0,0,0,0,0,1,0,0,0,0,0
Q2NKQ1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q2TAP0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q3KQU3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q3SXM5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q4G0A6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q53GQ0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q53H12,train,0,0,0,0,0,0,1,0,0,0,0,0
Q53H96,train,0,0,0,0,0,0,1,0,0,0,0,0
Q53TN4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5J8M3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5JPE7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5JU85,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5M775,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5R3F8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5SQI0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5T2T1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5T5C0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5T848,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5T8D3,train,0,0,0,0,0,0,1,1,0,0,0,0
Q5TF21,train,0,0,0,0,0,0,1,1,0,0,0,0
Q5VIR6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5VT25,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5VUB5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q5VWQ8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q63ZY3,train,0,0,0,0,0,0,1,1,0,0,0,0
Q69YW2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6H8Q1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6NV74,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6NVY1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6P1M0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6P1N0_CC2D1A,train,1,0,0,0,0,0,1,0,0,0,0,0
Q6PCB7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6PGP7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6UB35,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6UWR7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6VY07,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6YN16,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6ZVM7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q6ZWB6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q76N89,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7KZI7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7L099,train,0,0,0,0,0,0,1,1,0,0,0,0
Q7L7X3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z2D5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z3B1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z3D6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z460,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z4S6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z6G8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z7K0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86SK9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86T65,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86TV6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86UN3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86UR5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86UU1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86UX6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86VP6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86VW0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q86Y82,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8IUD2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8IV08,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8IVF7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8IXI2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8IXJ6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8IYI6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N111,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N1G4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N2U0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N3E9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N3P4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N490,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N4C8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N4N8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N573,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N5S9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N6H7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N766,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N7J2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8N9N7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8NBX0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8NCB2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8ND76,train,0,0,0,0,0,0,1,0,0,0,0,0
O43236,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8NEU8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8NFZ4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8NHG7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8NHH9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TAF3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TAG9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TB36,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TDC3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TF09,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TF21,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TF44,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8TF74,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WUY1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WVJ2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WVM8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WWI1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WWZ3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WXD9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WXF7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WXG6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q8WZA2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92526,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92558,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92561,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92572,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92599,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92629,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92752,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92823,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92828,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92896,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92930,train,0,0,0,0,0,0,1,0,0,0,0,0
Q92973,train,0,0,0,0,0,0,1,1,0,0,0,0
Q92974,train,0,0,0,0,0,0,1,0,0,0,0,0
Q93050,train,0,0,0,0,0,0,1,0,0,0,0,0
Q969M1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q969P0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96A65,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96AG3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96AG4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96AQ6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96AX1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96CW1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96CX2,train,0,0,0,0,0,0,1,1,0,0,0,0
Q96D05,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96DA6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96EY1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96FE5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96GW7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96HU8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96HY6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96ID5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96IX5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96JB2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96JB5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96JC1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96JH7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96JJ3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96MZ0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96NN9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96NW7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96P26,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96P47,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96PV0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96PY5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96Q04,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96Q05,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96QK1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96RR4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96SB3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q96TC7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99418,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99426,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99490,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99536,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99623,train,0,0,0,0,0,0,1,1,0,0,0,0
Q99661,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99719,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99720,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99733,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99747,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99798,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99816,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99832,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99946,train,0,0,0,0,0,0,1,0,0,0,0,0
Q99961,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BPW8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BQ69,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BQI5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BR76,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9BRN9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BRQ6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BSJ8,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9BTV5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BTW9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BUH8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BWM7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BXF6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BY11,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9BZV1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9C040,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9C0D0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9C0H5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9GZN7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9GZT3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9GZV7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9GZY8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H0B6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H0C2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H0Q0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H0U4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H115,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H270,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H2G2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H2M9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H2X9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H330,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H3Q1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H3S7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H425,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H444,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H479,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H492,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9H4G4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H4M9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H936,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H9A6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H9B4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9H9H5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HA65,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HAP6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HAV0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HB21,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HB71,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HBL7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HC38,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HCH3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HD20,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9HD42,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NP79,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NP97,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NPD7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NPQ8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NQ66,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NQ79,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NQC3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NQX3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NR46,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NRH3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NRL3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NRN7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NRW1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NRW7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NRY4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NS86,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NSB8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NSD9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NTI2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NTK5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NUJ3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NUP9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NUQ2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NUQ8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NX63,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9NYB9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NYI0,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9NZ52,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NZH0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NZM3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NZQ3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NZR1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9NZW5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P035,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P0K1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P0L2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P1A6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P1Y5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P1Z2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P253,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P260,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P265,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P2E9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P2R7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9P2U7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UBC2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UBQ0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UBS5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UDY4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UEW8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UEY8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UHB6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UHD2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UHQ9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UI08,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UI12,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UI15,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9UIA9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UIJ7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UJF2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UJS0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UJU6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UJW0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UJZ1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UKG1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UL25,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UL54,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9ULB1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9ULD0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9ULP9,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9ULU8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9ULV4,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9UMF0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UN36,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UN37,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UNA1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UNE7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UNZ2,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9UPQ0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UPQ3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UPR5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UPT5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UPT6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UPV7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UPW8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UQ03,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UQ16,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UQB8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9UQM7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y281,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y285,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2D4,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2D5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2G0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2H1,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2H5,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2I8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2J0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2J2,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2J8,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2Q0,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2Q3,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2X7,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y342,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y3C6,train,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y3F4,train,0,0,0,0,0,0,1,1,0,0,0,0
Q9Y3L3,train,0,0,0,0,0,0,1,0,0,0,0,0
